,amount,user_id_mapping,user_seg,user_subseg
35665,1,35665,new,new
78953,1,78953,new,new
30479,1,30479,new,new
78164,1,78164,new,new
23374,1,23374,new,new
14871,1,14871,new,new
36781,1,36781,new,new
65938,1,65938,new,new
11860,1,11860,new,new
17419,1,17419,new,new
18291,1,18291,new,new
5718,1,5718,new,new
66556,1,66556,new,new
46786,1,46786,new,new
34502,1,34502,new,new
67405,1,67405,new,new
79662,1,79662,new,new
53786,1,53786,new,new
38669,1,38669,new,new
83213,1,83213,new,new
34797,1,34797,new,new
61507,1,61507,new,new
27775,1,27775,new,new
39078,1,39078,new,new
80303,1,80303,new,new
63013,1,63013,new,new
47598,1,47598,new,new
55083,1,55083,new,new
80828,1,80828,new,new
62772,1,62772,new,new
68822,1,68822,new,new
52406,1,52406,new,new
43978,1,43978,new,new
41265,1,41265,new,new
18670,1,18670,new,new
60915,1,60915,new,new
45578,1,45578,new,new
69492,1,69492,new,new
75916,1,75916,new,new
67144,1,67144,new,new
70725,1,70725,new,new
9567,1,9567,new,new
68976,1,68976,new,new
41829,1,41829,new,new
20390,1,20390,new,new
25338,1,25338,new,new
46570,1,46570,new,new
73608,1,73608,new,new
494,1,494,new,new
49498,1,49498,new,new
66409,1,66409,new,new
81077,1,81077,new,new
11168,1,11168,new,new
11113,1,11113,new,new
63173,1,63173,new,new
11579,1,11579,new,new
54652,1,54652,new,new
32619,1,32619,new,new
82079,1,82079,new,new
62304,1,62304,new,new
63322,1,63322,new,new
54374,1,54374,new,new
39602,1,39602,new,new
72318,1,72318,new,new
45131,1,45131,new,new
15850,1,15850,new,new
59584,1,59584,new,new
51380,1,51380,new,new
60767,1,60767,new,new
69989,1,69989,new,new
71231,1,71231,new,new
57544,1,57544,new,new
22706,1,22706,new,new
66734,1,66734,new,new
46437,1,46437,new,new
6152,1,6152,new,new
50418,1,50418,new,new
42094,1,42094,new,new
54163,1,54163,new,new
25728,1,25728,new,new
75824,1,75824,new,new
24802,1,24802,new,new
80681,1,80681,new,new
31043,1,31043,new,new
22175,1,22175,new,new
44454,1,44454,new,new
56046,1,56046,new,new
74098,1,74098,new,new
79057,1,79057,new,new
33663,1,33663,new,new
68571,1,68571,new,new
37834,1,37834,new,new
16170,1,16170,new,new
14512,1,14512,new,new
8695,1,8695,new,new
9703,1,9703,new,new
38282,1,38282,new,new
81035,1,81035,new,new
41611,1,41611,new,new
71677,1,71677,new,new
23710,1,23710,new,new
40492,1,40492,new,new
79213,1,79213,new,new
50025,1,50025,new,new
27136,1,27136,new,new
79757,1,79757,new,new
18066,1,18066,new,new
63225,1,63225,new,new
39480,1,39480,new,new
39491,1,39491,new,new
74651,1,74651,new,new
72164,1,72164,new,new
20782,1,20782,new,new
36770,1,36770,new,new
45017,1,45017,new,new
79753,1,79753,new,new
77427,1,77427,new,new
45561,1,45561,new,new
46311,1,46311,new,new
55630,1,55630,new,new
69968,1,69968,new,new
60296,1,60296,new,new
47399,1,47399,new,new
29923,1,29923,new,new
42364,1,42364,new,new
18138,1,18138,new,new
41121,1,41121,new,new
24567,1,24567,new,new
55741,1,55741,new,new
74201,1,74201,new,new
38637,1,38637,new,new
43775,1,43775,new,new
45302,1,45302,new,new
62074,1,62074,new,new
35509,1,35509,new,new
43835,1,43835,new,new
73874,1,73874,new,new
47208,1,47208,new,new
5146,1,5146,new,new
75134,1,75134,new,new
76116,1,76116,new,new
47058,1,47058,new,new
16974,1,16974,new,new
20374,1,20374,new,new
43586,1,43586,new,new
1722,1,1722,new,new
72743,1,72743,new,new
49687,1,49687,new,new
45505,1,45505,new,new
2864,1,2864,new,new
80332,1,80332,new,new
52690,1,52690,new,new
71683,1,71683,new,new
12633,1,12633,new,new
58614,1,58614,new,new
80075,1,80075,new,new
77860,1,77860,new,new
61272,1,61272,new,new
25524,1,25524,new,new
21719,1,21719,new,new
26392,1,26392,new,new
81413,1,81413,new,new
38241,1,38241,new,new
16721,1,16721,new,new
7419,1,7419,new,new
58001,1,58001,new,new
66548,1,66548,new,new
20016,1,20016,new,new
62151,1,62151,new,new
30902,1,30902,new,new
71263,1,71263,new,new
46104,1,46104,new,new
74208,1,74208,new,new
11583,1,11583,new,new
43529,1,43529,new,new
53852,1,53852,new,new
23132,1,23132,new,new
69356,1,69356,new,new
59083,1,59083,new,new
59755,1,59755,new,new
78468,1,78468,new,new
69816,1,69816,new,new
62002,1,62002,new,new
47217,1,47217,new,new
8777,1,8777,new,new
33288,1,33288,new,new
4259,1,4259,new,new
60976,1,60976,new,new
54395,1,54395,new,new
53536,1,53536,new,new
69259,1,69259,new,new
32028,1,32028,new,new
2409,1,2409,new,new
72227,1,72227,new,new
73495,1,73495,new,new
1449,1,1449,new,new
6545,1,6545,new,new
81575,1,81575,new,new
10699,1,10699,new,new
29166,1,29166,new,new
58403,1,58403,new,new
25956,1,25956,new,new
51218,1,51218,new,new
43295,1,43295,new,new
57884,1,57884,new,new
79627,1,79627,new,new
67535,1,67535,new,new
84564,1,84564,new,new
46012,1,46012,new,new
1098,1,1098,new,new
56673,1,56673,new,new
5153,1,5153,new,new
62120,1,62120,new,new
47567,1,47567,new,new
80786,1,80786,new,new
63441,1,63441,new,new
8658,1,8658,new,new
57914,1,57914,new,new
17260,1,17260,new,new
68784,1,68784,new,new
49006,1,49006,new,new
36193,1,36193,new,new
70621,1,70621,new,new
10846,1,10846,new,new
75554,1,75554,new,new
19436,1,19436,new,new
7363,1,7363,new,new
26928,1,26928,new,new
18148,1,18148,new,new
51243,1,51243,new,new
69413,1,69413,new,new
65988,1,65988,new,new
67589,1,67589,new,new
37977,1,37977,new,new
22611,1,22611,new,new
37314,1,37314,new,new
49862,1,49862,new,new
53596,1,53596,new,new
23824,1,23824,new,new
71925,1,71925,new,new
16581,1,16581,new,new
57959,1,57959,new,new
24168,1,24168,new,new
66835,1,66835,new,new
54283,1,54283,new,new
63751,1,63751,new,new
63315,1,63315,new,new
7313,1,7313,new,new
42474,1,42474,new,new
72049,1,72049,new,new
39350,1,39350,new,new
47547,1,47547,new,new
18826,1,18826,new,new
65119,1,65119,new,new
82787,1,82787,new,new
7977,1,7977,new,new
3905,1,3905,new,new
23706,1,23706,new,new
36837,1,36837,new,new
70146,1,70146,new,new
66587,1,66587,new,new
20154,1,20154,new,new
45422,1,45422,new,new
74724,1,74724,new,new
23571,1,23571,new,new
65916,1,65916,new,new
71006,1,71006,new,new
57256,1,57256,new,new
54356,1,54356,new,new
51591,1,51591,new,new
57594,1,57594,new,new
61399,1,61399,new,new
62697,1,62697,new,new
9821,1,9821,new,new
63836,1,63836,new,new
79511,1,79511,new,new
63043,1,63043,new,new
63292,1,63292,new,new
64097,1,64097,new,new
79803,1,79803,new,new
79794,1,79794,new,new
51971,1,51971,new,new
47502,1,47502,new,new
70022,1,70022,new,new
50028,1,50028,new,new
73753,1,73753,new,new
23122,1,23122,new,new
45883,1,45883,new,new
45432,1,45432,new,new
7563,1,7563,new,new
13449,1,13449,new,new
66881,1,66881,new,new
29461,1,29461,new,new
61611,1,61611,new,new
25202,1,25202,new,new
71688,1,71688,new,new
58730,1,58730,new,new
73170,1,73170,new,new
4118,1,4118,new,new
49649,1,49649,new,new
58840,1,58840,new,new
46286,1,46286,new,new
51146,1,51146,new,new
69339,1,69339,new,new
49699,1,49699,new,new
77044,1,77044,new,new
50400,1,50400,new,new
79385,1,79385,new,new
60887,1,60887,new,new
62106,1,62106,new,new
66902,1,66902,new,new
75562,1,75562,new,new
21392,1,21392,new,new
47313,1,47313,new,new
75137,1,75137,new,new
55613,1,55613,new,new
7958,1,7958,new,new
76219,1,76219,new,new
77829,1,77829,new,new
59116,1,59116,new,new
37150,1,37150,new,new
7815,1,7815,new,new
71547,1,71547,new,new
3748,1,3748,new,new
68845,1,68845,new,new
32047,1,32047,new,new
71242,1,71242,new,new
44598,1,44598,new,new
47141,1,47141,new,new
66163,1,66163,new,new
76772,1,76772,new,new
81140,1,81140,new,new
61913,1,61913,new,new
37311,1,37311,new,new
58716,1,58716,new,new
73519,1,73519,new,new
45842,1,45842,new,new
75215,1,75215,new,new
43247,1,43247,new,new
4401,1,4401,new,new
77109,1,77109,new,new
33504,1,33504,new,new
78689,1,78689,new,new
65177,1,65177,new,new
77982,1,77982,new,new
47611,1,47611,new,new
47554,1,47554,new,new
78528,1,78528,new,new
59690,1,59690,new,new
4891,1,4891,new,new
71860,1,71860,new,new
76514,1,76514,new,new
37909,1,37909,new,new
78851,1,78851,new,new
11677,1,11677,new,new
60580,1,60580,new,new
52314,1,52314,new,new
7169,1,7169,new,new
71515,1,71515,new,new
27450,1,27450,new,new
69456,1,69456,new,new
25775,1,25775,new,new
48952,1,48952,new,new
58687,1,58687,new,new
66802,1,66802,new,new
54338,1,54338,new,new
49273,1,49273,new,new
72779,1,72779,new,new
66685,1,66685,new,new
6584,1,6584,new,new
25742,1,25742,new,new
73403,1,73403,new,new
54306,1,54306,new,new
46212,1,46212,new,new
79260,1,79260,new,new
56917,1,56917,new,new
47526,1,47526,new,new
53637,1,53637,new,new
3899,1,3899,new,new
66019,1,66019,new,new
47948,1,47948,new,new
4692,1,4692,new,new
48666,1,48666,new,new
11289,1,11289,new,new
72005,1,72005,new,new
51361,1,51361,new,new
15376,1,15376,new,new
34982,1,34982,new,new
66239,1,66239,new,new
1402,1,1402,new,new
52091,1,52091,new,new
77933,1,77933,new,new
4225,1,4225,new,new
58345,1,58345,new,new
69141,1,69141,new,new
44106,1,44106,new,new
21866,1,21866,new,new
7921,1,7921,new,new
74673,1,74673,new,new
1614,1,1614,new,new
74624,1,74624,new,new
16092,1,16092,new,new
80453,1,80453,new,new
42861,1,42861,new,new
74843,1,74843,new,new
40282,1,40282,new,new
50027,1,50027,new,new
21435,1,21435,new,new
31105,1,31105,new,new
18963,1,18963,new,new
41843,1,41843,new,new
58360,1,58360,new,new
23200,1,23200,new,new
59764,1,59764,new,new
34993,1,34993,new,new
80703,1,80703,new,new
28559,1,28559,new,new
4098,1,4098,new,new
71926,1,71926,new,new
61528,1,61528,new,new
52316,1,52316,new,new
71,1,71,new,new
60023,1,60023,new,new
11665,1,11665,new,new
63152,1,63152,new,new
20514,1,20514,new,new
73115,1,73115,new,new
73389,1,73389,new,new
39254,1,39254,new,new
34290,1,34290,new,new
52441,1,52441,new,new
42695,1,42695,new,new
73656,1,73656,new,new
169,1,169,new,new
7255,1,7255,new,new
17960,1,17960,new,new
43392,1,43392,new,new
65943,1,65943,new,new
81034,1,81034,new,new
77768,1,77768,new,new
8140,1,8140,new,new
48348,1,48348,new,new
58565,1,58565,new,new
73592,1,73592,new,new
47977,1,47977,new,new
76372,1,76372,new,new
79140,1,79140,new,new
79061,1,79061,new,new
41348,1,41348,new,new
59027,1,59027,new,new
4100,1,4100,new,new
81942,1,81942,new,new
15719,1,15719,new,new
32204,1,32204,new,new
21667,1,21667,new,new
29293,1,29293,new,new
3854,1,3854,new,new
33518,1,33518,new,new
43229,1,43229,new,new
42399,1,42399,new,new
74612,1,74612,new,new
67573,1,67573,new,new
66855,1,66855,new,new
75243,1,75243,new,new
77389,1,77389,new,new
62070,1,62070,new,new
60311,1,60311,new,new
7013,1,7013,new,new
49282,1,49282,new,new
62594,1,62594,new,new
27293,1,27293,new,new
68785,1,68785,new,new
60461,1,60461,new,new
40115,1,40115,new,new
26730,1,26730,new,new
69974,1,69974,new,new
28590,1,28590,new,new
36679,1,36679,new,new
64942,1,64942,new,new
22121,1,22121,new,new
81154,1,81154,new,new
7182,1,7182,new,new
6936,1,6936,new,new
58833,1,58833,new,new
77054,1,77054,new,new
37330,1,37330,new,new
21384,1,21384,new,new
51170,1,51170,new,new
27253,1,27253,new,new
57831,1,57831,new,new
75001,1,75001,new,new
70211,1,70211,new,new
1666,1,1666,new,new
58620,1,58620,new,new
66989,1,66989,new,new
34904,1,34904,new,new
21111,1,21111,new,new
12329,1,12329,new,new
61124,1,61124,new,new
73627,1,73627,new,new
46017,1,46017,new,new
51840,1,51840,new,new
30014,1,30014,new,new
13092,1,13092,new,new
71738,1,71738,new,new
44617,1,44617,new,new
82275,1,82275,new,new
56935,1,56935,new,new
76290,1,76290,new,new
16585,1,16585,new,new
41561,1,41561,new,new
38156,1,38156,new,new
55775,1,55775,new,new
9877,1,9877,new,new
34575,1,34575,new,new
71867,1,71867,new,new
81281,1,81281,new,new
49052,1,49052,new,new
55537,1,55537,new,new
38172,1,38172,new,new
58476,1,58476,new,new
38257,1,38257,new,new
75749,1,75749,new,new
1457,1,1457,new,new
10005,1,10005,new,new
80283,1,80283,new,new
43200,1,43200,new,new
15876,1,15876,new,new
60268,1,60268,new,new
15737,1,15737,new,new
12222,1,12222,new,new
38052,1,38052,new,new
3781,1,3781,new,new
30206,1,30206,new,new
61334,1,61334,new,new
52801,1,52801,new,new
37563,1,37563,new,new
84365,1,84365,new,new
37383,1,37383,new,new
72356,1,72356,new,new
75897,1,75897,new,new
12666,1,12666,new,new
78936,1,78936,new,new
82598,1,82598,new,new
1269,1,1269,new,new
83696,1,83696,new,new
21645,1,21645,new,new
5757,1,5757,new,new
54320,1,54320,new,new
7802,1,7802,new,new
84529,1,84529,new,new
64609,1,64609,new,new
46878,1,46878,new,new
36495,1,36495,new,new
75191,1,75191,new,new
67165,1,67165,new,new
36858,1,36858,new,new
48833,1,48833,new,new
6119,1,6119,new,new
64035,1,64035,new,new
18715,1,18715,new,new
65896,1,65896,new,new
71481,1,71481,new,new
53232,1,53232,new,new
41810,1,41810,new,new
74017,1,74017,new,new
80238,1,80238,new,new
20912,1,20912,new,new
49334,1,49334,new,new
48744,1,48744,new,new
53221,1,53221,new,new
74627,1,74627,new,new
67896,1,67896,new,new
49769,1,49769,new,new
24862,1,24862,new,new
16652,1,16652,new,new
76571,1,76571,new,new
76441,1,76441,new,new
75205,1,75205,new,new
71342,1,71342,new,new
24735,1,24735,new,new
57902,1,57902,new,new
32306,1,32306,new,new
68651,1,68651,new,new
27184,1,27184,new,new
29691,1,29691,new,new
8203,1,8203,new,new
42397,1,42397,new,new
58775,1,58775,new,new
81929,1,81929,new,new
75627,1,75627,new,new
75327,1,75327,new,new
72493,1,72493,new,new
14097,1,14097,new,new
33972,1,33972,new,new
11854,1,11854,new,new
30097,1,30097,new,new
71269,1,71269,new,new
26125,1,26125,new,new
24290,1,24290,new,new
73882,1,73882,new,new
36556,1,36556,new,new
28974,1,28974,new,new
56305,1,56305,new,new
18075,1,18075,new,new
67523,1,67523,new,new
68959,1,68959,new,new
27617,1,27617,new,new
64704,1,64704,new,new
16222,1,16222,new,new
11119,1,11119,new,new
20462,1,20462,new,new
24108,1,24108,new,new
62388,1,62388,new,new
32165,1,32165,new,new
36460,1,36460,new,new
59675,1,59675,new,new
35004,1,35004,new,new
50895,1,50895,new,new
25800,1,25800,new,new
18506,1,18506,new,new
49831,1,49831,new,new
48763,1,48763,new,new
7704,1,7704,new,new
12990,1,12990,new,new
66642,1,66642,new,new
64533,1,64533,new,new
30856,1,30856,new,new
41136,1,41136,new,new
83500,1,83500,new,new
2703,1,2703,new,new
80371,1,80371,new,new
66303,1,66303,new,new
41649,1,41649,new,new
48087,1,48087,new,new
29601,1,29601,new,new
60122,1,60122,new,new
55739,1,55739,new,new
82174,1,82174,new,new
3609,1,3609,new,new
41445,1,41445,new,new
791,1,791,new,new
39060,1,39060,new,new
21188,1,21188,new,new
48823,1,48823,new,new
20128,1,20128,new,new
54741,1,54741,new,new
53682,1,53682,new,new
26352,1,26352,new,new
56242,1,56242,new,new
66181,1,66181,new,new
60352,1,60352,new,new
82271,1,82271,new,new
1374,1,1374,new,new
61023,1,61023,new,new
81380,1,81380,new,new
83987,1,83987,new,new
20541,1,20541,new,new
42084,1,42084,new,new
81005,1,81005,new,new
77210,1,77210,new,new
19354,1,19354,new,new
65552,1,65552,new,new
74059,1,74059,new,new
71626,1,71626,new,new
79141,1,79141,new,new
55554,1,55554,new,new
59611,1,59611,new,new
24846,1,24846,new,new
33505,1,33505,new,new
80623,1,80623,new,new
79225,1,79225,new,new
59035,1,59035,new,new
69455,1,69455,new,new
70108,1,70108,new,new
82460,1,82460,new,new
82813,1,82813,new,new
43393,1,43393,new,new
17603,1,17603,new,new
24119,1,24119,new,new
51743,1,51743,new,new
56414,1,56414,new,new
57841,1,57841,new,new
13343,1,13343,new,new
10172,1,10172,new,new
75482,1,75482,new,new
29919,1,29919,new,new
29729,1,29729,new,new
65670,1,65670,new,new
17736,1,17736,new,new
72700,1,72700,new,new
30006,1,30006,new,new
39578,1,39578,new,new
75112,1,75112,new,new
57906,1,57906,new,new
28989,1,28989,new,new
6804,1,6804,new,new
58886,1,58886,new,new
62747,1,62747,new,new
69997,1,69997,new,new
58977,1,58977,new,new
53312,1,53312,new,new
12960,1,12960,new,new
46607,1,46607,new,new
43554,1,43554,new,new
28938,1,28938,new,new
82196,1,82196,new,new
51666,1,51666,new,new
59554,1,59554,new,new
1775,1,1775,new,new
23034,1,23034,new,new
24582,1,24582,new,new
48138,1,48138,new,new
55222,1,55222,new,new
353,1,353,new,new
36930,1,36930,new,new
17517,1,17517,new,new
61404,1,61404,new,new
53606,1,53606,new,new
76553,1,76553,new,new
36297,1,36297,new,new
12914,1,12914,new,new
69468,1,69468,new,new
37813,1,37813,new,new
5462,1,5462,new,new
47376,1,47376,new,new
73995,1,73995,new,new
51611,1,51611,new,new
79817,1,79817,new,new
27750,1,27750,new,new
28065,1,28065,new,new
1608,1,1608,new,new
23952,1,23952,new,new
26932,1,26932,new,new
62665,1,62665,new,new
44053,1,44053,new,new
574,1,574,new,new
61828,1,61828,new,new
14675,1,14675,new,new
1493,1,1493,new,new
79076,1,79076,new,new
70588,1,70588,new,new
12907,1,12907,new,new
79494,1,79494,new,new
27628,1,27628,new,new
59387,1,59387,new,new
75940,1,75940,new,new
82144,1,82144,new,new
59502,1,59502,new,new
2812,1,2812,new,new
68995,1,68995,new,new
3338,1,3338,new,new
60554,1,60554,new,new
70959,1,70959,new,new
32803,1,32803,new,new
15905,1,15905,new,new
47187,1,47187,new,new
28594,1,28594,new,new
33877,1,33877,new,new
56619,1,56619,new,new
29649,1,29649,new,new
63179,1,63179,new,new
43185,1,43185,new,new
21882,1,21882,new,new
79014,1,79014,new,new
55246,1,55246,new,new
8993,1,8993,new,new
76498,1,76498,new,new
26559,1,26559,new,new
50509,1,50509,new,new
35173,1,35173,new,new
78472,1,78472,new,new
31833,1,31833,new,new
29143,1,29143,new,new
76550,1,76550,new,new
54519,1,54519,new,new
68682,1,68682,new,new
12016,1,12016,new,new
70020,1,70020,new,new
55914,1,55914,new,new
66089,1,66089,new,new
27889,1,27889,new,new
77781,1,77781,new,new
38795,1,38795,new,new
11567,1,11567,new,new
23939,1,23939,new,new
48342,1,48342,new,new
70142,1,70142,new,new
63471,1,63471,new,new
63921,1,63921,new,new
61205,1,61205,new,new
841,1,841,new,new
70480,1,70480,new,new
20027,1,20027,new,new
77738,1,77738,new,new
32535,1,32535,new,new
78640,1,78640,new,new
15860,1,15860,new,new
39425,1,39425,new,new
38754,1,38754,new,new
6085,1,6085,new,new
40760,1,40760,new,new
49024,1,49024,new,new
13766,1,13766,new,new
58199,1,58199,new,new
23542,1,23542,new,new
70547,1,70547,new,new
81382,1,81382,new,new
3114,1,3114,new,new
18625,1,18625,new,new
64829,1,64829,new,new
71753,1,71753,new,new
40269,1,40269,new,new
2022,1,2022,new,new
47371,1,47371,new,new
72537,1,72537,new,new
34865,1,34865,new,new
67366,1,67366,new,new
30042,1,30042,new,new
56999,1,56999,new,new
42079,1,42079,new,new
41661,1,41661,new,new
52137,1,52137,new,new
72457,1,72457,new,new
79201,1,79201,new,new
56762,1,56762,new,new
11045,1,11045,new,new
48327,1,48327,new,new
56247,1,56247,new,new
20603,1,20603,new,new
24995,1,24995,new,new
79454,1,79454,new,new
40449,1,40449,new,new
51838,1,51838,new,new
53755,1,53755,new,new
78587,1,78587,new,new
35844,1,35844,new,new
44863,1,44863,new,new
28315,1,28315,new,new
84348,1,84348,new,new
66809,1,66809,new,new
19819,1,19819,new,new
80119,1,80119,new,new
2244,1,2244,new,new
35005,1,35005,new,new
31063,1,31063,new,new
